Relation,AUROC,AUPRC,AP@50
C0035258,0.5007494323329718,0.5263078926610223,0.5047351686671058
C0019360,0.45851547731569,0.48991574782223435,0.3959024573704862
C0013473,0.5263771740186871,0.5503033210088524,0.5100824044157237
C0020461,0.49755441936511896,0.5195403139441548,0.4438092150245494
C0162429,0.4752985341370347,0.49406462187685357,0.3054827844356597
C0032617,0.4864443642191091,0.5126132291890186,0.3154943108000181
C0042769,0.4899523580354655,0.5093233548991765,0.4106224207355208
C0020557,0.45949375410913873,0.48366739427797545,0.23783856634458353
C0836924,0.4723937885026653,0.4972654249618203,0.3760025569899698
C0042963,0.5002338592421455,0.5298608961955413,0.49507510670484656
C0015672,0.5078714109105193,0.5339850891725463,0.48072735384668874
C0011880,0.47299151746663565,0.5109299368708176,0.3310380513863362
C0020651,0.5190294224685759,0.5600690975215676,0.6043981586162713
C0032227,0.5136360771681664,0.5497787848018938,0.662356335480343
C0015468,0.5614682727571845,0.5905990351537835,0.53420534942932
C0020255,0.5112172950294271,0.5246581077965784,0.37881647434146004
C0031256,0.5238564365275323,0.5507300880809451,0.4320892758470746
C0011630,0.45201448619284745,0.49698783370527655,0.23496467370732077
C0032285,0.48871268608263496,0.5046593842959927,0.3703256560565867
C0014130,0.5274180716770984,0.5873466333439373,0.645370742736088
C0018188,0.5155700670421398,0.5472701020611952,0.48924280018979904
C0025222,0.4807392797136387,0.518207034718122,0.4184204340166089
C0042487,0.5041541732966551,0.5298586343282072,0.4119875364371211
C0085615,0.5153783448061695,0.5614197406598519,0.5764224111501214
C0004153,0.5181079343835026,0.5440052779603789,0.350211831941795
C0011168,0.5260935683754595,0.559911525128002,0.6336533433889477
C0042510,0.5233289567705894,0.5479575239982387,0.46303497226120155
C0026858,0.505844055252886,0.529093154372597,0.4005003430856489
C0043096,0.5005592468902955,0.5246222857127064,0.3194772898282167
C0035078,0.4885795470451555,0.5025488698053597,0.31876539767267653
C0428977,0.477732053040695,0.49932260381011073,0.39332386584388374
C0013221,0.5191589189621184,0.5509719041061891,0.5345417318118203
C0036974,0.4955963033048582,0.5298820749906072,0.5243503634144973
C0079035,0.5741986199668094,0.6054194068399639,0.5398782754225337
C0232492,0.5035696392424512,0.5318258974671626,0.4417319480976094
C0013404,0.4923077841958844,0.5032686123524771,0.32091172813264085
C0018926,0.4863451557093426,0.51427358743175,0.44169824133462804
C0010054,0.4794705574950228,0.4981925693394406,0.2707525013971229
C0020541,0.4902777777777778,0.49397016068634203,0.21489223087543916
C0034063,0.48804344311355513,0.5052494275969941,0.3936448400119507
C0020295,0.5022567918530806,0.528201506104688,0.37303236605052853
C0017658,0.514713594778859,0.5465976577540542,0.4402101072152641
C0008031,0.5127702220077657,0.5471236159973454,0.5802313220271936
C0235946,0.5103289508236901,0.5573636505777353,0.585366870709316
C0020458,0.49615464675453513,0.5210000841842234,0.3503104390767795
C0344232,0.5202301531295721,0.5515665776095378,0.5964990071080427
C0020565,0.4792368125701459,0.47939274211422417,0.19427072818725827
C0015230,0.49049282094892255,0.5028394474397659,0.3212345693255038
C0235527,0.4561409597852747,0.476935724385816,0.22350665167898628
C0002170,0.4828915006401473,0.5019160688404006,0.3342282993180228
C0020649,0.4928885926270412,0.50619410706555,0.21193497716478288
C0037928,0.4821525148729042,0.5111838143806116,0.3175993321301769
C0006826,0.4899674449223999,0.5100222911667248,0.33648230046373084
C0242429,0.4792924816204097,0.49737738261384523,0.28635613241815777
C0341047,0.49593750000000003,0.547979900308783,0.32506747465204106
C0021400,0.5067355371900826,0.5416730713495823,0.4979209341034454
C0016204,0.5318159499030711,0.5605466727619017,0.5455841042220282
C0018681,0.502007587986936,0.533159123412885,0.4818544573113385
C0442874,0.4808801124550727,0.5004814773801828,0.3383453645948746
C0013604,0.4872615801405497,0.5039512973692428,0.343509612852006
C0034186,0.5476558005479577,0.5830226121362942,0.5859471097144099
C0005424,0.4777076067489867,0.5406146926126639,0.503750134895455
C0149512,0.5787295444122549,0.5962664294761154,0.4691577521427542
C0017168,0.516290195830948,0.5468977739790496,0.5530199496830341
C0152027,0.5109792152194446,0.5390901813270856,0.4352575782728589
C0005779,0.5097834882758101,0.5035838626806812,0.19742490872402638
C0022104,0.49107603838416214,0.5309581053228682,0.5565831615905042
C0015967,0.5108450897575052,0.5495330267280742,0.6961666435109115
C0029927,0.5016345270890725,0.520440756113717,0.38388257354377664
C0043094,0.5148429993885929,0.5436241928894758,0.4731028976154814
